path,label
data/Positive/02129.jpg,1
data/Negative/03095.jpg,0
data/Positive/17450_1.jpg,1
data/Negative/11327.jpg,0
data/Positive/13764_1.jpg,1
data/Positive/12809_1.jpg,1
data/Negative/08115.jpg,0
data/Positive/10727_1.jpg,1
data/Positive/04687.jpg,1
data/Negative/00115.jpg,0
data/Negative/08481.jpg,0
data/Positive/04919.jpg,1
data/Negative/00233.jpg,0
data/Positive/17303_1.jpg,1
data/Negative/15878.jpg,0
data/Negative/15622.jpg,0
data/Positive/17608_1.jpg,1
data/Positive/06106.jpg,1
data/Positive/00925.jpg,1
data/Negative/02823.jpg,0
data/Positive/10136_1.jpg,1
data/Positive/01148.jpg,1
data/Positive/12750_1.jpg,1
data/Negative/02326.jpg,0
data/Negative/08619.jpg,0
data/Negative/10455.jpg,0
data/Positive/05330.jpg,1
data/Negative/10576.jpg,0
data/Positive/11723_1.jpg,1
data/Negative/18545.jpg,0
data/Positive/02669.jpg,1
data/Negative/00249.jpg,0
data/Negative/11490.jpg,0
data/Negative/08822.jpg,0
data/Positive/12920_1.jpg,1
data/Negative/10163.jpg,0
data/Negative/10979.jpg,0
data/Negative/08958.jpg,0
data/Negative/09929.jpg,0
data/Negative/02402.jpg,0
data/Negative/01476.jpg,0
data/Negative/02524.jpg,0
data/Positive/01937.jpg,1
data/Negative/07512.jpg,0
data/Positive/00864.jpg,1
data/Negative/06485.jpg,0
data/Positive/03770.jpg,1
data/Negative/14508.jpg,0
data/Positive/13539_1.jpg,1
data/Negative/03086.jpg,0
data/Positive/16202_1.jpg,1
data/Negative/10309.jpg,0
data/Positive/10815_1.jpg,1
data/Positive/13833_1.jpg,1
data/Positive/13059_1.jpg,1
data/Negative/13477.jpg,0
data/Negative/13603.jpg,0
data/Negative/06740.jpg,0
data/Positive/15504_1.jpg,1
data/Negative/19988.jpg,0
data/Positive/02242.jpg,1
data/Negative/10695.jpg,0
data/Negative/18563.jpg,0
data/Negative/10943.jpg,0
data/Negative/06913.jpg,0
data/Negative/01711.jpg,0
data/Positive/05314.jpg,1
data/Positive/00200.jpg,1
data/Negative/05663.jpg,0
data/Negative/09304.jpg,0
data/Negative/06144.jpg,0
data/Negative/12379.jpg,0
data/Negative/06951.jpg,0
data/Negative/16232.jpg,0
data/Negative/16635.jpg,0
data/Negative/06330.jpg,0
data/Positive/01681.jpg,1
data/Positive/14345_1.jpg,1
data/Negative/17885.jpg,0
data/Negative/16571.jpg,0
data/Positive/04585.jpg,1
data/Positive/09912.jpg,1
data/Positive/10454_1.jpg,1
data/Negative/01839.jpg,0
data/Positive/10515_1.jpg,1
data/Negative/12834.jpg,0
data/Positive/14083_1.jpg,1
data/Negative/11853.jpg,0
data/Negative/08699.jpg,0
data/Negative/07628.jpg,0
data/Negative/03109.jpg,0
data/Positive/12575_1.jpg,1
data/Positive/12947_1.jpg,1
data/Negative/04861.jpg,0
data/Positive/05299.jpg,1
data/Negative/19172.jpg,0
data/Negative/03890.jpg,0
data/Positive/17218_1.jpg,1
data/Positive/15343_1.jpg,1
data/Positive/15006_1.jpg,1
data/Positive/10239_1.jpg,1
data/Negative/14706.jpg,0
data/Negative/01051.jpg,0
data/Positive/13182_1.jpg,1
data/Negative/18888.jpg,0
data/Negative/12126.jpg,0
data/Negative/09800.jpg,0
data/Negative/17672.jpg,0
data/Positive/07849.jpg,1
data/Positive/00363.jpg,1
data/Negative/07669.jpg,0
data/Positive/05332.jpg,1
data/Positive/00728.jpg,1
data/Negative/15938.jpg,0
data/Negative/11509.jpg,0
data/Positive/19736.jpg,1
data/Negative/10297.jpg,0
data/Negative/12241.jpg,0
data/Negative/10264.jpg,0
data/Positive/00081.jpg,1
data/Positive/04108.jpg,1
data/Positive/09363.jpg,1
data/Positive/08040.jpg,1
data/Negative/18649.jpg,0
data/Positive/17299_1.jpg,1
data/Negative/06572.jpg,0
data/Negative/04450.jpg,0
data/Negative/15781.jpg,0
data/Negative/17490.jpg,0
data/Negative/00545.jpg,0
data/Positive/18523_1.jpg,1
data/Positive/00034.jpg,1
data/Positive/05088.jpg,1
data/Positive/17196_1.jpg,1
data/Negative/12042.jpg,0
data/Negative/18680.jpg,0
data/Negative/05958.jpg,0
data/Negative/18214.jpg,0
data/Negative/12786.jpg,0
data/Positive/05235.jpg,1
data/Positive/04343.jpg,1
data/Negative/02472.jpg,0
data/Negative/10075.jpg,0
data/Positive/16568_1.jpg,1
data/Negative/05923.jpg,0
data/Positive/08592.jpg,1
data/Positive/16446_1.jpg,1
data/Positive/12691_1.jpg,1
data/Positive/14793_1.jpg,1
data/Negative/10229.jpg,0
data/Negative/16546.jpg,0
data/Negative/10863.jpg,0
data/Negative/08769.jpg,0
data/Positive/14515_1.jpg,1
data/Positive/04527.jpg,1
data/Positive/05792.jpg,1
data/Positive/06575.jpg,1
data/Positive/07913.jpg,1
data/Negative/14861.jpg,0
data/Negative/07273.jpg,0
data/Positive/05004.jpg,1
data/Positive/09738.jpg,1
data/Positive/08344.jpg,1
data/Negative/03458.jpg,0
data/Positive/03345.jpg,1
data/Negative/14791.jpg,0
data/Negative/02827.jpg,0
data/Negative/10063.jpg,0
data/Negative/05520.jpg,0
data/Positive/16199_1.jpg,1
data/Negative/00829.jpg,0
data/Positive/01861.jpg,1
data/Positive/09151.jpg,1
data/Negative/18852.jpg,0
data/Negative/10665.jpg,0
data/Negative/11423.jpg,0
data/Positive/10687_1.jpg,1
data/Positive/16812_1.jpg,1
data/Positive/05990.jpg,1
data/Negative/17698.jpg,0
data/Positive/19600.jpg,1
data/Positive/14869_1.jpg,1
data/Positive/19396.jpg,1
data/Negative/10003.jpg,0
data/Negative/19193.jpg,0
data/Positive/08845.jpg,1
data/Positive/02455.jpg,1
data/Positive/05478.jpg,1
data/Negative/06555.jpg,0
data/Negative/06189.jpg,0
data/Negative/06492.jpg,0
data/Positive/15193_1.jpg,1
data/Negative/03515.jpg,0
data/Negative/04809.jpg,0
data/Positive/00711.jpg,1
data/Negative/14811.jpg,0
data/Positive/16602_1.jpg,1
data/Negative/12725.jpg,0
data/Negative/06778.jpg,0
data/Negative/02345.jpg,0
data/Positive/01622.jpg,1
data/Negative/13772.jpg,0
data/Positive/11380_1.jpg,1
data/Positive/04065.jpg,1
data/Negative/13533.jpg,0
data/Positive/17098_1.jpg,1
data/Negative/04265.jpg,0
data/Positive/01332.jpg,1
data/Positive/16411_1.jpg,1
data/Positive/14747_1.jpg,1
data/Negative/14074.jpg,0
data/Positive/05452.jpg,1
data/Negative/11700.jpg,0
data/Negative/19607.jpg,0
data/Negative/00863.jpg,0
data/Positive/12304_1.jpg,1
data/Positive/07719.jpg,1
data/Negative/12538.jpg,0
data/Negative/05236.jpg,0
data/Positive/12536_1.jpg,1
data/Positive/11461_1.jpg,1
data/Negative/19297.jpg,0
data/Negative/13095.jpg,0
data/Positive/18875_1.jpg,1
data/Negative/17540.jpg,0
data/Positive/18250_1.jpg,1
data/Negative/04488.jpg,0
data/Positive/19961.jpg,1
data/Positive/09930.jpg,1
data/Negative/05682.jpg,0
data/Positive/15396_1.jpg,1
data/Positive/09112.jpg,1
data/Positive/09648.jpg,1
data/Negative/00875.jpg,0
data/Negative/09321.jpg,0
data/Positive/08956.jpg,1
data/Negative/02886.jpg,0
data/Negative/05145.jpg,0
data/Negative/00928.jpg,0
data/Negative/13497.jpg,0
data/Positive/18755_1.jpg,1
data/Negative/06933.jpg,0
data/Negative/06045.jpg,0
data/Negative/07361.jpg,0
data/Negative/00336.jpg,0
data/Positive/12535_1.jpg,1
data/Negative/18788.jpg,0
data/Positive/15001_1.jpg,1
data/Negative/12295.jpg,0
data/Positive/15296_1.jpg,1
data/Negative/04246.jpg,0
data/Negative/04425.jpg,0
data/Positive/08980.jpg,1
data/Negative/15321.jpg,0
data/Positive/18821_1.jpg,1
data/Negative/08535.jpg,0
data/Negative/17367.jpg,0
data/Positive/11591_1.jpg,1
data/Negative/03747.jpg,0
data/Negative/04690.jpg,0
data/Negative/16658.jpg,0
data/Negative/12891.jpg,0
data/Positive/09857.jpg,1
data/Negative/09383.jpg,0
data/Positive/07195.jpg,1
data/Positive/11794_1.jpg,1
data/Negative/11147.jpg,0
data/Positive/07186.jpg,1
data/Negative/12846.jpg,0
data/Negative/10735.jpg,0
data/Positive/11363_1.jpg,1
data/Negative/06278.jpg,0
data/Positive/19267_1.jpg,1
data/Negative/10611.jpg,0
data/Negative/11661.jpg,0
data/Negative/06430.jpg,0
data/Positive/00344.jpg,1
data/Positive/17279_1.jpg,1
data/Negative/13910.jpg,0
data/Negative/15233.jpg,0
data/Negative/14546.jpg,0
data/Negative/19304.jpg,0
data/Positive/05850.jpg,1
data/Positive/19457.jpg,1
data/Positive/06884.jpg,1
data/Negative/17481.jpg,0
data/Positive/11478_1.jpg,1
data/Positive/12205_1.jpg,1
data/Positive/15753_1.jpg,1
data/Positive/10509_1.jpg,1
data/Positive/19453.jpg,1
data/Positive/10060_1.jpg,1
data/Positive/16645_1.jpg,1
data/Positive/00399.jpg,1
data/Negative/07471.jpg,0
data/Negative/08280.jpg,0
data/Positive/19805.jpg,1
data/Negative/10002.jpg,0
data/Negative/04463.jpg,0
data/Negative/17513.jpg,0
data/Negative/15613.jpg,0
data/Negative/02408.jpg,0
data/Negative/19078.jpg,0
data/Negative/10657.jpg,0
data/Positive/11665_1.jpg,1
data/Positive/04390.jpg,1
data/Negative/04024.jpg,0
data/Positive/09189.jpg,1
data/Negative/10471.jpg,0
data/Positive/12642_1.jpg,1
data/Negative/00174.jpg,0
data/Negative/19388.jpg,0
data/Positive/13478_1.jpg,1
data/Positive/06896.jpg,1
data/Negative/14619.jpg,0
data/Positive/13076_1.jpg,1
data/Positive/08021.jpg,1
data/Positive/12712_1.jpg,1
data/Positive/18067_1.jpg,1
data/Negative/00046.jpg,0
data/Negative/17703.jpg,0
data/Positive/07776.jpg,1
data/Negative/09816.jpg,0
data/Negative/00408.jpg,0
data/Negative/05031.jpg,0
data/Positive/05222.jpg,1
data/Negative/19084.jpg,0
data/Positive/03166.jpg,1
data/Positive/11186_1.jpg,1
data/Positive/01833.jpg,1
data/Positive/19625.jpg,1
data/Negative/04419.jpg,0
data/Positive/02642.jpg,1
data/Negative/05500.jpg,0
data/Negative/05563.jpg,0
data/Negative/11760.jpg,0
data/Positive/17904_1.jpg,1
data/Negative/11276.jpg,0
data/Positive/17494_1.jpg,1
data/Negative/12688.jpg,0
data/Negative/09233.jpg,0
data/Positive/12146_1.jpg,1
data/Positive/04654.jpg,1
data/Negative/06964.jpg,0
data/Negative/04481.jpg,0
data/Negative/08333.jpg,0
data/Negative/14657.jpg,0
data/Positive/05097.jpg,1
data/Negative/15427.jpg,0
data/Negative/10011.jpg,0
data/Negative/10338.jpg,0
data/Positive/02355.jpg,1
data/Positive/15276_1.jpg,1
data/Negative/13638.jpg,0
data/Positive/02098.jpg,1
data/Positive/10778_1.jpg,1
data/Positive/01633.jpg,1
data/Positive/14704_1.jpg,1
data/Negative/11371.jpg,0
data/Positive/00450.jpg,1
data/Negative/10018.jpg,0
data/Negative/18701.jpg,0
data/Negative/03906.jpg,0
data/Positive/04984.jpg,1
data/Negative/02192.jpg,0
data/Positive/17668_1.jpg,1
data/Positive/19462.jpg,1
data/Negative/10064.jpg,0
data/Negative/02874.jpg,0
data/Negative/19057.jpg,0
data/Negative/13505.jpg,0
data/Positive/12034_1.jpg,1
data/Negative/08915.jpg,0
data/Positive/11150_1.jpg,1
data/Negative/10816.jpg,0
data/Negative/03236.jpg,0
data/Negative/05704.jpg,0
data/Positive/11071_1.jpg,1
data/Positive/17964_1.jpg,1
data/Negative/14414.jpg,0
data/Positive/13829_1.jpg,1
data/Negative/19383.jpg,0
data/Positive/06492.jpg,1
data/Negative/01593.jpg,0
data/Positive/18573_1.jpg,1
data/Positive/14126_1.jpg,1
data/Negative/14054.jpg,0
data/Positive/01822.jpg,1
data/Positive/12766_1.jpg,1
data/Positive/13008_1.jpg,1
data/Positive/12128_1.jpg,1
data/Negative/10960.jpg,0
data/Positive/08890.jpg,1
data/Positive/14827_1.jpg,1
data/Positive/19627.jpg,1
data/Negative/16585.jpg,0
data/Negative/01577.jpg,0
data/Negative/12367.jpg,0
data/Negative/09263.jpg,0
data/Positive/09528.jpg,1
data/Positive/04760.jpg,1
data/Positive/10590_1.jpg,1
data/Negative/03478.jpg,0
data/Positive/10814_1.jpg,1
data/Positive/14655_1.jpg,1
data/Positive/18440_1.jpg,1
data/Positive/00281.jpg,1
data/Negative/12409.jpg,0
data/Negative/15076.jpg,0
data/Negative/03204.jpg,0
data/Negative/11291.jpg,0
data/Positive/03378.jpg,1
data/Negative/06614.jpg,0
data/Positive/13399_1.jpg,1
data/Negative/15343.jpg,0
data/Positive/01950.jpg,1
data/Positive/03177.jpg,1
data/Positive/03450.jpg,1
data/Negative/06054.jpg,0
data/Negative/10918.jpg,0
data/Negative/04111.jpg,0
data/Negative/09127.jpg,0
data/Negative/04753.jpg,0
data/Negative/16042.jpg,0
data/Negative/00412.jpg,0
data/Negative/11355.jpg,0
data/Positive/10366_1.jpg,1
data/Positive/04751.jpg,1
data/Negative/01344.jpg,0
data/Negative/16478.jpg,0
data/Negative/02389.jpg,0
data/Positive/01921.jpg,1
data/Positive/06511.jpg,1
data/Positive/17431_1.jpg,1
data/Negative/04208.jpg,0
data/Negative/06884.jpg,0
data/Negative/13498.jpg,0
data/Positive/09335.jpg,1
data/Negative/08744.jpg,0
data/Positive/11750_1.jpg,1
data/Positive/18003_1.jpg,1
data/Positive/17451_1.jpg,1
data/Negative/18091.jpg,0
data/Positive/05917.jpg,1
data/Negative/16820.jpg,0
data/Negative/01945.jpg,0
data/Negative/06224.jpg,0
data/Negative/10865.jpg,0
data/Negative/01349.jpg,0
data/Negative/15007.jpg,0
data/Positive/11143_1.jpg,1
data/Negative/08137.jpg,0
data/Negative/05712.jpg,0
data/Positive/10772_1.jpg,1
data/Negative/02481.jpg,0
data/Negative/15768.jpg,0
data/Positive/07255.jpg,1
data/Negative/13611.jpg,0
data/Positive/17253_1.jpg,1
data/Negative/16186.jpg,0
data/Negative/04739.jpg,0
data/Positive/05343.jpg,1
data/Negative/05140.jpg,0
data/Positive/13943_1.jpg,1
data/Positive/16564_1.jpg,1
data/Positive/07758.jpg,1
data/Positive/12919_1.jpg,1
data/Negative/02768.jpg,0
data/Negative/10783.jpg,0
data/Negative/11468.jpg,0
data/Negative/08461.jpg,0
data/Positive/14678_1.jpg,1
data/Positive/04580.jpg,1
data/Negative/12995.jpg,0
data/Positive/09441.jpg,1
data/Positive/07527.jpg,1
data/Negative/08705.jpg,0
data/Positive/09033.jpg,1
data/Positive/12726_1.jpg,1
data/Positive/19740.jpg,1
data/Negative/13675.jpg,0
data/Positive/04366.jpg,1
data/Negative/05805.jpg,0
data/Negative/02014.jpg,0
data/Positive/18853_1.jpg,1
data/Positive/02802.jpg,1
data/Positive/00008.jpg,1
data/Positive/02494.jpg,1
data/Positive/01691.jpg,1
data/Positive/14445_1.jpg,1
data/Positive/14540_1.jpg,1
data/Negative/19092.jpg,0
data/Negative/15911.jpg,0
data/Positive/07032.jpg,1
data/Positive/02312.jpg,1
data/Positive/11500_1.jpg,1
data/Positive/10847_1.jpg,1
data/Negative/17620.jpg,0
data/Negative/18956.jpg,0
data/Positive/19209_1.jpg,1
data/Negative/11935.jpg,0
data/Positive/07768.jpg,1
data/Positive/01158.jpg,1
data/Positive/04029.jpg,1
data/Positive/03586.jpg,1
data/Negative/13306.jpg,0
data/Positive/11696_1.jpg,1
data/Positive/14902_1.jpg,1
data/Negative/08125.jpg,0
data/Positive/09886.jpg,1
data/Negative/08356.jpg,0
data/Positive/07271.jpg,1
data/Positive/14761_1.jpg,1
data/Negative/17491.jpg,0
data/Negative/05422.jpg,0
data/Positive/18872_1.jpg,1
data/Positive/11464_1.jpg,1
data/Positive/07463.jpg,1
data/Positive/06863.jpg,1
data/Positive/19136_1.jpg,1
data/Positive/12496_1.jpg,1
data/Negative/03062.jpg,0
data/Positive/13489_1.jpg,1
data/Negative/09384.jpg,0
data/Negative/17201.jpg,0
data/Positive/12209_1.jpg,1
data/Positive/18186_1.jpg,1
data/Positive/14300_1.jpg,1
data/Negative/05886.jpg,0
data/Positive/19900.jpg,1
data/Positive/09840.jpg,1
data/Negative/09943.jpg,0
data/Negative/11052.jpg,0
data/Negative/05602.jpg,0
data/Positive/17412_1.jpg,1
data/Negative/13223.jpg,0
data/Negative/06276.jpg,0
data/Negative/07092.jpg,0
data/Positive/10978_1.jpg,1
data/Positive/09114.jpg,1
data/Negative/12072.jpg,0
data/Positive/05947.jpg,1
data/Negative/07529.jpg,0
data/Negative/12807.jpg,0
data/Positive/12154_1.jpg,1
data/Positive/17107_1.jpg,1
data/Positive/02740.jpg,1
data/Negative/02958.jpg,0
data/Positive/00452.jpg,1
data/Negative/11214.jpg,0
data/Negative/03738.jpg,0
data/Negative/17301.jpg,0
data/Positive/13973_1.jpg,1
data/Positive/02427.jpg,1
data/Negative/07883.jpg,0
data/Negative/15615.jpg,0
data/Negative/09851.jpg,0
data/Positive/16333_1.jpg,1
data/Negative/11278.jpg,0
data/Negative/14175.jpg,0
data/Negative/12540.jpg,0
data/Negative/13311.jpg,0
data/Positive/04499.jpg,1
data/Negative/02474.jpg,0
data/Negative/13198.jpg,0
data/Positive/18216_1.jpg,1
data/Negative/05081.jpg,0
data/Negative/08149.jpg,0
data/Positive/06398.jpg,1
data/Positive/11485_1.jpg,1
data/Positive/08556.jpg,1
data/Negative/06843.jpg,0
data/Positive/11626_1.jpg,1
data/Positive/01591.jpg,1
data/Positive/16297_1.jpg,1
data/Negative/01188.jpg,0
data/Positive/03759.jpg,1
data/Negative/19416.jpg,0
data/Positive/08044.jpg,1
data/Negative/18333.jpg,0
data/Positive/08203.jpg,1
data/Negative/13463.jpg,0
data/Positive/12426_1.jpg,1
data/Positive/05143.jpg,1
data/Negative/11212.jpg,0
data/Negative/19503.jpg,0
data/Positive/14556_1.jpg,1
data/Negative/08216.jpg,0
data/Positive/15127_1.jpg,1
data/Positive/17204_1.jpg,1
data/Positive/12059_1.jpg,1
data/Negative/08511.jpg,0
data/Negative/13628.jpg,0
data/Positive/07248.jpg,1
data/Positive/00048.jpg,1
data/Positive/12025_1.jpg,1
data/Positive/10846_1.jpg,1
data/Negative/09298.jpg,0
data/Positive/01005.jpg,1
data/Positive/16393_1.jpg,1
data/Positive/07339.jpg,1
data/Negative/02212.jpg,0
data/Positive/09254.jpg,1
data/Positive/06054.jpg,1
data/Positive/03292.jpg,1
data/Positive/03300.jpg,1
data/Positive/03915.jpg,1
data/Negative/09326.jpg,0
data/Positive/04438.jpg,1
data/Positive/02442.jpg,1
data/Positive/06534.jpg,1
data/Positive/06426.jpg,1
data/Negative/00051.jpg,0
data/Negative/02009.jpg,0
data/Negative/08361.jpg,0
data/Positive/09862.jpg,1
data/Positive/02011.jpg,1
data/Negative/12620.jpg,0
data/Negative/03459.jpg,0
data/Negative/07485.jpg,0
data/Negative/11045.jpg,0
data/Positive/04338.jpg,1
data/Negative/06022.jpg,0
data/Positive/16901_1.jpg,1
data/Positive/17383_1.jpg,1
data/Negative/10991.jpg,0
data/Positive/06170.jpg,1
data/Negative/14734.jpg,0
data/Positive/10287_1.jpg,1
data/Negative/09539.jpg,0
data/Positive/11958_1.jpg,1
data/Positive/14681_1.jpg,1
data/Negative/09179.jpg,0
data/Negative/13335.jpg,0
data/Positive/16104_1.jpg,1
data/Negative/10884.jpg,0
data/Negative/06089.jpg,0
data/Negative/00670.jpg,0
data/Positive/04803.jpg,1
data/Positive/19787.jpg,1
data/Positive/02105.jpg,1
data/Negative/01641.jpg,0
data/Positive/12307_1.jpg,1
data/Negative/10409.jpg,0
data/Negative/06968.jpg,0
data/Positive/10487_1.jpg,1
data/Positive/02229.jpg,1
data/Negative/08427.jpg,0
data/Negative/19292.jpg,0
data/Positive/11518_1.jpg,1
data/Negative/14968.jpg,0
data/Positive/17799_1.jpg,1
data/Positive/01242.jpg,1
data/Positive/17295_1.jpg,1
data/Positive/14589_1.jpg,1
data/Negative/08686.jpg,0
data/Positive/09096.jpg,1
data/Positive/13939_1.jpg,1
data/Negative/11342.jpg,0
data/Negative/06193.jpg,0
data/Positive/04854.jpg,1
data/Positive/00331.jpg,1
data/Negative/08338.jpg,0
data/Negative/17442.jpg,0
data/Positive/17920_1.jpg,1
data/Positive/14175_1.jpg,1
data/Negative/11301.jpg,0
data/Negative/12304.jpg,0
data/Positive/01777.jpg,1
data/Negative/04718.jpg,0
data/Positive/03601.jpg,1
data/Positive/17583_1.jpg,1
data/Negative/16864.jpg,0
data/Negative/10565.jpg,0
data/Positive/11133_1.jpg,1
data/Positive/00184.jpg,1
data/Positive/06929.jpg,1
data/Negative/10079.jpg,0
data/Negative/04936.jpg,0
data/Positive/15940_1.jpg,1
data/Negative/04300.jpg,0
data/Positive/16482_1.jpg,1
data/Positive/06536.jpg,1
data/Negative/03892.jpg,0
data/Positive/12484_1.jpg,1
data/Positive/03494.jpg,1
data/Negative/02074.jpg,0
data/Negative/00265.jpg,0
data/Negative/07589.jpg,0
data/Positive/02169.jpg,1
data/Negative/09620.jpg,0
data/Positive/18426_1.jpg,1
data/Negative/14197.jpg,0
data/Positive/14648_1.jpg,1
data/Negative/01541.jpg,0
data/Negative/14466.jpg,0
data/Negative/01327.jpg,0
data/Negative/12693.jpg,0
data/Positive/09908.jpg,1
data/Positive/00604.jpg,1
data/Positive/16827_1.jpg,1
data/Negative/08263.jpg,0
data/Positive/15945_1.jpg,1
data/Negative/05025.jpg,0
data/Negative/16710.jpg,0
data/Positive/13965_1.jpg,1
data/Positive/15982_1.jpg,1
data/Positive/09285.jpg,1
data/Positive/05028.jpg,1
data/Positive/11476_1.jpg,1
data/Positive/09028.jpg,1
data/Negative/13004.jpg,0
data/Positive/09185.jpg,1
data/Positive/06760.jpg,1
data/Negative/16739.jpg,0
data/Positive/17011_1.jpg,1
data/Negative/03889.jpg,0
data/Negative/01309.jpg,0
data/Negative/06986.jpg,0
data/Positive/00969.jpg,1
data/Negative/03748.jpg,0
data/Negative/07221.jpg,0
data/Negative/09011.jpg,0
data/Negative/19838.jpg,0
data/Positive/13181_1.jpg,1
data/Positive/11211_1.jpg,1
data/Positive/15802_1.jpg,1
data/Negative/14482.jpg,0
data/Negative/03725.jpg,0
data/Negative/00055.jpg,0
data/Negative/06790.jpg,0
data/Positive/15771_1.jpg,1
data/Positive/11111_1.jpg,1
data/Positive/08939.jpg,1
data/Negative/12605.jpg,0
data/Positive/04966.jpg,1
data/Positive/03152.jpg,1
data/Positive/02119.jpg,1
data/Negative/13084.jpg,0
data/Positive/02218.jpg,1
data/Negative/02664.jpg,0
data/Negative/05240.jpg,0
data/Negative/09856.jpg,0
data/Positive/13920_1.jpg,1
data/Positive/06792.jpg,1
data/Negative/11929.jpg,0
data/Negative/13295.jpg,0
data/Positive/09191.jpg,1
data/Negative/10199.jpg,0
data/Negative/15562.jpg,0
data/Positive/08186.jpg,1
data/Positive/10583_1.jpg,1
data/Positive/19699.jpg,1
data/Negative/14484.jpg,0
data/Negative/18222.jpg,0
data/Negative/05490.jpg,0
data/Positive/03431.jpg,1
data/Positive/17731_1.jpg,1
data/Positive/19889.jpg,1
data/Positive/09186.jpg,1
data/Negative/03777.jpg,0
data/Positive/04796.jpg,1
data/Positive/07610.jpg,1
data/Negative/03509.jpg,0
data/Positive/14362_1.jpg,1
data/Positive/10622_1.jpg,1
data/Negative/11445.jpg,0
data/Negative/15316.jpg,0
data/Positive/00538.jpg,1
data/Positive/12493_1.jpg,1
data/Positive/00226.jpg,1
data/Positive/00900.jpg,1
data/Positive/05372.jpg,1
data/Positive/08968.jpg,1
data/Positive/03634.jpg,1
data/Negative/09093.jpg,0
data/Positive/05476.jpg,1
data/Negative/10773.jpg,0
data/Positive/17358_1.jpg,1
data/Positive/14482_1.jpg,1
data/Negative/12270.jpg,0
data/Positive/00408.jpg,1
